,MarketCapitalization,BookValue,DividendYield,DividendPerShare,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY
2342,0.0002278775953732909,2.337,0.0,0.0,-0.17,2.224,-0.0547,-0.035,-0.0186,-0.0514,0.0032915041161863633,0.007965128597155703,-0.695,0.022
2343,0.0006704613394337665,32.27,0.0,0.0,4.48,165.78,0.0285,0.0381,0.0555,0.154,0.007458557034345718,0.008614831705604217,-0.193,0.311
2344,1.9274175873290543e-05,14.78,0.0,0.0,1.47,29.17,0.0484,0.0626,0.0488,0.0976,0.003113529331813731,0.007134077442957155,-0.651,0.125
2345,3.823211114228066e-06,0.113,0.0,0.0,-0.402,0.059,0.0,-3.569,-0.488,-0.988,0.0028241954754448634,0.006984534698598231,0.0,-0.806
2346,0.001650964142274221,7.75,0.0,0.0,-0.015,6.91,-0.0623,-0.0328,-0.0188,-0.0689,0.0034178862027896073,0.008248987769255008,-0.839,0.319
2347,0.00011710577552429232,-15.41,0.0281,1.7,4.18,31.15,0.136,0.261,0.208,0.0,0.0030340175220625954,0.007202228786791732,0.697,0.14
2348,0.0023119673954797204,8.61,0.028,1.11,1.05,12.36,0.0859,0.111,0.0555,0.119,0.005528888112209612,0.012254021947558737,1.344,0.166
2349,6.97823849332082e-05,7.19,0.0,0.0,0.54,22.45,0.0254,0.0449,0.0529,0.0848,0.003547797642675153,0.008633115353961225,-0.981,-0.089
2350,9.360930276071734e-05,2.608,0.0,0.0,-0.537,0.0,0.0,0.0,-0.108,-0.174,0.0028214886409359797,0.0069806627488636615,0.0,0.0
2351,2.8579457839689455e-06,0.113,0.0,0.0,-0.393,0.004,0.0,-102.67,-0.973,-11.0,0.002821680379201161,0.006983335450166806,0.0,-0.922
2352,0.0010027376729242862,21.92,0.0389,0.64,3.72,12.53,0.285,0.428,0.0068,0.185,0.005908841935905974,0.018405428718918967,-0.279,-0.264
2353,0.0007575142633937878,27.7,0.0218,0.94,2.51,9.19,0.276,0.365,0.0103,0.0877,0.0032868548080489434,0.008496561240984631,-0.219,-0.026
2354,0.005183736585314967,16.07,0.0,0.0,0.6,14.55,0.0419,0.151,0.063,0.0403,0.005129027672542455,0.010958713963172972,2.0,0.31
2355,0.00013408435761881358,33.72,0.0009,0.04,5.26,14.12,0.378,0.557,0.026,0.165,0.002999892132063242,0.007535462860766026,-0.067,-0.108
2356,2.489310286648328e-06,0.94,0.0,0.0,-1.044,0.0,0.0,0.0,-0.375,-0.735,0.0028214886409359797,0.0069806627488636615,0.0,0.0
2357,6.955655954202541e-05,0.017,0.0,0.0,-0.048,0.0,0.0,0.0,0.0,0.0,0.0028214886409359797,0.0069806627488636615,0.0,0.0
2358,0.0008421898541396626,27.0,0.0259,1.14,3.53,11.56,0.308,0.422,0.013,0.128,0.0036483659330257823,0.009430244205680022,0.047,0.048
2359,8.232632622441756e-07,7.12,0.0,0.0,-0.113,8.32,-0.211,-0.674,-0.296,-0.221,0.0028416793997557755,0.0070090486660735925,0.0,0.689
2360,0.000143079523059317,56.58,0.0188,0.81,9.31,31.26,0.3,-0.0264,-0.0072,18.03,0.0031991626752239993,0.007199161398040969,-0.583,0.194
2361,1.564931685406748e-05,-4.961,0.262,0.11,-0.677,2.723,-0.118,-0.0308,-0.0053,0.0,0.003188714194320462,0.007170237430673118,-0.151,0.719
2362,0.0012550841511495502,9.41,0.0,0.0,-0.647,3.249,-0.232,-0.245,-0.0545,-0.106,0.0033845052338215493,0.0077975536297472114,0.0,0.498
