,MarketCapitalization,BookValue,DividendYield,DividendPerShare,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY
3072,19409600,2.952,0.0,0.0,-1.218,4.588,-0.698,-0.833,-0.231,-3.317,99636000,2231500,0.0,3.111
3073,21157700,0.651,0.0,0.0,-0.13,0.605,-0.438,-0.116,-0.0423,-0.332,29765000,16351000,0.0,0.12
3074,3618531000,0.148,0.0,0.0,4.29,23.51,0.183,0.3,0.127,-5.94,1711537000,798724000,0.555,0.084
3075,4661212000,4093.8,0.0023,9.0,411.79,9511.72,0.0433,0.0516,0.0475,10.59,11041000000,818000000,0.553,0.272
3076,7740649000,1.508,0.0155,0.8,3.8,39.3,0.1,0.172,0.101,0.327,5767500000,1680900000,0.298,-0.004
3077,115741000,0.074,0.0,0.0,-0.609,0.0,0.0,0.0,-0.824,-2.033,0,-46649000,0.0,0.0
3078,442250000,7.31,0.0,0.0,-1.277,0.225,0.0,-6.6,-0.112,-0.185,13954000,3412000,0.0,0.835
3079,8515737000,14.32,0.013,0.8,3.65,14.84,0.25,0.259,0.147,0.27,2036097000,1507626000,-0.536,-0.029
3080,203531000,0.555,0.0,0.0,0.336,0.912,0.337,0.219,0.0981,126.1,123919000,16341000,0.537,-0.152
3081,56305000,4.381,0.0574,0.268,0.29,1.084,0.257,0.302,0.0329,0.0631,11647700,6732100,0.363,0.13
3082,3161902000,8.7,0.0213,0.5,1.33,49.93,0.0287,0.0571,0.0292,0.135,6311893000,1263508000,-0.631,0.022
3083,523391000,74.19,0.0,0.0,5.38,179.85,0.0313,0.0452,0.0323,0.0805,1483017000,147932000,0.554,0.182
3084,443751000,74.19,0.0,0.0,5.85,179.85,0.0313,0.0452,0.0323,0.0805,1483017000,147932000,0.554,0.182
3085,559559000,0.034,0.0,0.0,0.1,0.032,14.5,-4.297,-0.198,0.0,14826000,-811000,0.0,0.309
3086,40942400,3.455,0.0,0.0,-1.836,0.007,0.0,-208.65,-0.221,-0.365,229000,45000,0.0,2.783
3087,109286000,0.814,0.0,0.0,0.33,0.3,-0.0561,-0.433,-0.0746,-0.0207,60000000,1232000,-0.714,0.0
3088,143711000,18.24,0.103,1.0,3.22,1.758,1.626,1.667,0.0619,0.109,25543000,14522000,0.458,0.542
3089,6887827000,42.76,0.0189,1.05,6.01,41.8,0.165,0.218,0.0218,0.149,4537577000,4518519000,-0.214,-0.093
3090,103022000,37.2,0.0167,0.68,2.93,14.42,0.208,0.271,0.0081,0.0829,37267000,36824000,-0.01,0.071
3091,4183522000,22.86,0.0124,0.92,4.36,8.02,0.546,0.669,0.0167,0.202,435341000,377286000,0.219,0.217
3092,53225000,2.455,0.18,0.0,0.14,0.0,0.0,0.0,-0.0414,-0.261,0,0,0.0,0.0
3093,419962000,2.952,0.0,0.0,-0.823,19.06,-0.0999,-0.0877,-0.143,-0.529,2072812000,909193000,-0.083,-0.156
3094,3697955000,9.77,0.0,0.0,2.32,57.56,0.0399,0.0558,0.0742,0.251,6320465000,2219812000,0.091,0.054
3095,2889837000,24.87,0.033,0.75,1.81,6.93,0.265,0.385,0.0088,0.0716,836802000,815682000,-0.149,0.107
3096,389710000,35.98,0.0,0.0,4.34,13.6,0.33,0.446,0.0115,0.129,107939000,117233000,-0.406,-0.161
3097,22421300,0.925,0.0,0.0,-2.284,10.0,-0.299,-0.255,-0.454,-22.58,801398000,48788000,0.0,-0.1
3098,164933000,31.06,0.0394,0.77,1.41,19.11,0.0756,0.115,0.0324,0.0447,113919000,25098000,0.167,0.039
3099,15544800,1.466,0.0,0.0,-0.937,2.27,-0.279,-0.194,-0.13,-0.333,28742400,2329000,0.0,-0.533
3100,164019000,11.58,0.0552,0.52,1.49,36.45,-0.052,0.0359,0.0289,-0.145,572244000,186014000,-0.515,0.125
3101,22727252000,15.23,0.0,0.0,-3.775,10.13,-0.342,-0.339,-0.104,-0.213,1864113000,34134000,5.23,0.203
3102,574445000,3.597,0.0,0.0,-2.041,1.373,-1.302,-1.247,-0.198,-0.407,65473000,40346000,0.0,0.426
3103,182383000,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
3104,16909400,2.83,0.0,0.0,-1.16,0.345,0.0,-1.823,-0.149,-0.627,4967900,176640,0.0,-0.447
3105,33695700,14.8,0.0,0.0,0.13,75.64,0.0061,0.0373,0.0349,0.0307,398700000,44431900,-0.891,0.231
3106,598162000,1.909,0.0,0.0,-1.213,0.749,-1.587,-1.658,-0.17,-0.497,112055000,-120118000,0.0,-0.074
3107,29532700,1.065,0.0,0.0,-0.095,11.81,-0.0101,0.0293,0.0466,0.0226,256649000,47522000,1.5,0.036
3108,3311864000,13.28,0.0,0.0,-0.467,27.88,-0.0128,0.143,0.0358,0.0495,2442400000,491400000,0.0,0.11
3109,13307200,1.368,0.0,0.0,-2.251,0.38,0.0,-4.217,-0.251,-0.793,12290000,-54270000,0.0,1.184
3110,317939000,8.82,0.0693,0.59,1.46,50.98,0.0316,0.0483,0.0634,0.196,1946465000,477654000,0.026,0.551
3111,289369000,0.174,0.0,0.0,0.34,0.0,0.0,0.0,-0.0076,0.0,0,0,-0.774,0.0
3112,2188824000,10.27,0.0,0.0,-0.514,22.07,-0.0267,-0.0289,-0.0106,-0.0579,865213000,247289000,0.824,0.175
3113,395170000,17.99,0.0245,0.48,1.24,6.13,0.217,0.399,0.0089,0.0912,117599000,77986000,0.247,0.757
3114,2502351000,2.151,0.0,0.0,0.42,3.549,0.123,0.339,0.0758,0.216,993346000,518672000,-0.085,0.1
3115,289083000,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
3116,756533000,1.514,0.0,0.0,-0.295,1.273,-0.194,-0.369,-0.135,-0.143,437689000,209597000,0.0,0.085
3117,938341000,12.82,0.004,0.07,0.09,5.18,-0.0198,-0.0057,-0.0008,-0.015,259963000,142940000,-0.983,0.075
3118,86386000,1.64,0.0,0.0,0.13,0.385,0.363,0.326,0.0,0.0,7202500,7004200,0.129,0.314
3119,2813863000,0.233,0.0,0.0,0.1,2.516,0.047,0.165,0.0634,0.391,280335000,82645000,2.5,0.518
3120,2729817000,10.81,0.0247,0.78,3.16,29.04,0.112,0.139,0.153,0.303,2229847000,767497000,-0.037,0.053
3121,32601500,0.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
3122,66794111000,10.08,0.0098,2.35,7.39,83.84,0.0894,0.127,0.0802,0.733,21680501000,8542700000,0.394,0.175
3123,857133000,7.12,0.0083,0.175,1.1,28.53,0.0391,0.0432,0.0551,0.158,1002453000,199265000,-0.155,0.049
3124,838636000,42.05,0.0,0.0,3.856,9.22,0.465,0.61,0.0093,9.96,281383000,174523000,0.455,0.74
3125,433963000,2.986,0.0,0.0,-1.847,2.937,-0.648,-0.624,-0.221,-0.524,99686000,79724000,0.0,0.186
3126,30671100,0.437,0.0,0.0,-0.459,0.341,-2.03,-1.851,-0.849,-3.581,5487400,-366575,0.0,1.635
3127,52726000,1.594,0.0,0.0,0.03,1.572,0.0252,0.0051,0.0007,0.0174,50688000,57567000,0.161,-0.161
3128,28824300,0.138,0.0,0.0,-0.437,1.433,-0.765,-0.639,-0.2,-3.678,88129000,44335000,0.0,0.15
3129,390113000,3.176,0.0,0.0,0.684,0.0,0.0,0.0,0.0,0.0,0,0,-0.807,0.0
3130,17816900,7.78,0.0,0.0,-0.396,15.41,-0.0583,-0.108,-0.055,-0.11,89586000,10601000,-0.897,-0.153
3131,632389000,2.371,0.0,0.0,1.46,2.936,0.502,0.645,0.51,0.772,214775000,106416000,2.721,13.9
3132,5730966000,36.96,0.0125,1.12,3.74,57.57,0.0683,0.0935,0.0194,0.0887,3475595000,938660000,-0.441,0.035
3133,2078439000,1.617,0.0,0.0,-1.603,3.613,-0.45,-0.421,-0.204,-0.785,126832000,76029000,0.0,0.513
3134,11017200,3.776,0.0,0.0,3.27,0.036,0.0,-40.39,-0.149,-0.301,72100,66260,0.0,0.0
3135,6206000,0.381,0.0,0.0,-0.394,0.039,0.0,-11.05,-0.337,-0.676,961000,157000,0.0,0.782
3136,24270729000,-0.109,0.0152,0.088,0.29,2.284,0.13,0.225,0.126,0.0,9001000000,4403000000,-0.254,0.037
3137,2877195000,9.12,0.0387,0.51,0.89,2.867,0.327,0.323,0.0299,0.0965,610079000,429494000,1.486,0.176
3138,5687463000,29.35,0.0,0.0,6.32,87.4,0.0697,0.0937,0.0962,0.233,3929700000,1212600000,-0.08,0.177
3139,2236569000,32.4,0.0,0.0,1.98,14.3,0.15,0.133,0.0448,0.0875,298507000,139462000,-0.606,0.16
3140,13293694000,200.71,0.0,0.0,26.21,98.96,0.3,0.421,0.0085,0.112,5828000000,5764000000,0.155,-0.012
3141,1980788000,-8.89,0.07,0.0,1.19,16.4,0.0671,0.269,0.0816,0.0,1395170000,730671000,-0.228,-0.209
3142,4177281000,16.76,0.0354,1.24,1.33,21.73,0.0599,0.136,0.0295,0.0796,2584764000,482333000,-0.143,0.664
3143,16470393000,77.07,0.0269,4.02,5.33,76.31,0.0701,0.131,0.0413,0.0694,8169000000,2721200000,-0.058,0.076
3144,540662000,0.067,0.144,1.377,1.38,1.411,0.976,0.976,4.812,0.179,65760000,37624800,2.721,2.525
3145,2257580000,34.61,0.0195,1.42,1.95,19.53,0.0991,0.178,0.0185,0.0569,589061000,318572000,0.282,0.054
3146,1573779000,1.801,0.0,0.0,0.23,2.308,0.0673,-0.0802,-0.0165,0.402,345632000,181827000,0.0,0.303
3147,2137426000,4.729,0.0454,0.802,0.73,4.318,0.172,0.296,0.0384,0.161,447186000,315325000,8.5,-0.011
3148,6705016000,22.3,0.0,0.0,4.42,46.34,0.0969,0.0766,0.055,0.221,7221151000,3124371000,-0.167,0.205
3149,3039199000,19.07,0.0,0.0,7.07,47.55,0.154,0.205,0.275,0.475,2705513000,589123000,1.82,0.539
3150,426363000,0.896,0.0,0.0,-1.688,4.658,-0.341,-0.314,-0.135,-1.0,186387000,-7472000,0.0,0.494
3151,916843000,47.35,0.0206,0.0,2.43,61.41,0.0401,0.0804,0.0216,0.0534,3100843000,633920000,4.032,0.06
3152,201903000,0.149,0.0,0.0,-0.32,0.0,0.0,704.43,-0.584,-14.0,-34160,-106177,0.0,-0.93
3153,4713524000,46.28,0.0,0.0,1.84,26.58,0.0645,0.1,0.0205,0.0341,975461000,425392000,-0.988,0.46
3154,1006171000,8.73,0.0362,0.0,0.34,18.57,0.0197,0.0754,0.0293,0.042,1397077000,308896000,-0.147,0.567
3155,51011000,19.02,0.0,0.0,-0.716,1.495,0.0,-7.91,-0.257,-0.488,11248000,13620000,0.0,0.716
3156,571396000,3.146,0.0,0.0,0.16,0.054,3.924,-5.71,-0.0853,0.101,8634000,-361000,0.0,3.479
3157,2624340000,69.44,0.0896,3.743,4.35,11.22,-0.0813,0.185,0.007,-0.0111,718503000,419447000,-0.982,0.004
3158,595129000,3.214,0.0,0.0,-0.533,0.557,-0.817,-1.379,-0.125,-0.136,101831000,11128000,0.0,1.086
3159,24594000,0.673,0.0,0.0,-0.704,0.507,0.0,-1.822,-0.314,-1.28,18749000,5125000,0.0,0.25
3160,5964080000,15.36,0.0123,0.62,3.61,57.85,0.0628,0.0999,0.053,0.255,6395376000,918416000,0.302,0.193
3161,4303389000,6.92,0.0263,0.44,3.05,6.25,0.507,0.676,0.0294,0.414,1681858000,2060172000,0.21,0.103
3162,122639000,3.178,0.0,0.0,-0.47,5.36,-0.053,-0.0447,-0.0302,-0.0641,98110000,17684000,0.0,0.452
3163,13811100,4.241,0.0,0.0,-1.157,2.327,-2.252,-0.907,-0.239,-1.533,32933000,11901000,0.0,1.04
3164,8322600,1.863,0.0,0.0,-0.347,0.0,0.0,0.0,-0.423,-1.21,0,0,0.0,0.0
3165,850068000,8.8,0.006,0.24,0.6,2.669,0.232,0.277,0.0506,0.0726,53906000,43084000,3.104,0.192
3166,823234000,18.37,0.114,1.64,0.14,3.277,0.0343,0.683,0.0298,0.0059,159085000,139354000,-0.219,0.479
3167,4191900,7.38,0.0,0.0,-0.377,0.0,0.0,0.0,-0.403,-0.99,0,-6708304,0.0,-1.0
3168,54970000,0.612,0.0,0.0,-2.227,0.055,0.0,-28.42,-0.555,-1.978,1000000,7400000,0.0,-0.825
3169,2447808000,5.86,0.0193,0.113,8.61,94.07,0.0207,0.15,0.141,1.457,4153000000,1204000000,-0.391,0.324
3170,5048144000,23.35,0.0142,0.16,10.45,27.61,0.379,0.508,0.2,0.568,3370889000,2136878000,4.609,0.046
3171,152306000,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
3172,4949740000,3.647,0.0,0.0,-1.613,5.14,-0.339,-0.324,-0.139,-0.452,657015000,434359000,0.0,0.417
3173,483607000,35.37,0.0162,0.81,4.82,13.42,0.361,0.48,0.0142,0.142,121791000,123283000,-0.273,-0.049
3174,506311000,24.56,0.0095,0.27,2.16,9.18,0.239,0.377,0.008,0.0874,153488000,135710000,0.115,0.181
3175,4588415000,30.75,0.0,0.0,8.07,115.84,0.0738,0.0875,0.115,0.322,6015499000,800001000,5.98,0.793
3176,12497200,0.064,0.0,0.0,-1.598,0.763,-1.396,-0.502,-0.23,-151.22,18325500,2898000,0.0,0.591
3177,161642000,1.472,0.0,0.0,0.2,0.766,-1.213,-1.902,-0.384,-0.589,231145000,-16602000,0.0,0.928
3178,3092158000,2.661,0.0475,2.64,-7.96,70.7,-0.112,0.107,0.0576,-75.35,3924100000,1033000000,-0.089,-0.331
3179,113924000,6.29,0.0112,0.0,0.15,8.74,0.018,0.0164,0.0086,0.0255,45661000,14420000,-0.999,-0.087
3180,3949600,0.158,0.0,0.0,-0.846,2.598,-0.332,-1.073,-0.301,-1.696,9893200,5068600,-0.05,0.108
3181,216075000,7.86,0.0,0.0,1.58,8.07,0.232,0.281,0.171,0.262,54433000,46905000,-0.098,0.004
3182,364247000,25.58,0.0281,0.74,3.87,10.61,0.374,0.494,0.0137,0.152,135756000,126140000,0.207,0.15
3183,157030000,0.662,0.0,0.0,-0.965,0.009,0.0,-81.42,-0.343,-0.736,956000,1809000,0.0,-0.832
3184,836057000,27.79,0.0284,1.08,2.963,63.05,0.0481,0.1,0.0684,14.25,1373493000,376931000,-0.618,0.03
3185,3964697000,14.46,0.0,0.0,1.06,11.83,0.0929,0.174,0.0613,0.0826,1168678000,445561000,0.581,0.055
3186,491903000,1.926,0.0,0.0,-0.714,0.832,-0.623,-0.664,-0.119,-0.236,161938000,-10088000,0.0,0.352
3187,129345000,1.482,0.0,0.0,-0.654,0.942,-0.489,-0.509,-0.135,-0.271,51787000,45724000,-0.84,-0.289
3188,1864839000,12.58,0.0,0.0,2.41,12.44,0.199,0.218,0.0943,0.211,796885000,466081000,0.62,0.131
3189,306075000,5.47,0.0,0.0,-1.309,4.841,-0.197,-0.336,-0.159,-0.192,37560000,21832700,0.0,1.24
3190,12870860000,81.22,0.0271,5.68,16.5,89.82,0.187,0.256,0.114,21.44,4793500000,2382800000,0.16,0.058
3191,97660000,22.97,0.0,0.0,0.0,182.83,-0.0045,0.156,0.0,0.0,91413000,43047900,0.0,-0.504
3192,17249714000,1.806,0.0,0.0,-0.353,2.846,-0.243,-0.213,-0.0794,-0.353,4599997000,2366802000,0.0,0.057
3193,32635300,0.878,0.0,0.0,-1.701,1.117,-1.294,-1.203,-0.547,-1.686,31371200,10267300,0.0,-0.319
3194,678731000,-5.36,0.0,0.0,2.24,93.44,0.0252,0.0387,0.0559,0.0,2108753000,1318847000,-0.901,-0.156
3195,69998000,1.361,0.0,0.0,-0.719,0.652,-0.664,-1.558,-0.634,-0.585,74585000,20603000,0.0,0.141
3196,80871000,0.759,0.0,0.0,0.06,3.076,0.0203,0.0556,0.0217,0.0355,264829000,171565000,0.0,-0.141
3197,1126689000,8.73,0.0,0.0,0.06,14.5,0.0066,0.063,0.0231,0.0112,839841000,190243000,-0.182,0.277
3198,84214000,5.62,0.0,0.0,-1.258,5.15,-0.0717,-0.0911,-0.0326,-0.0633,216991000,-15906000,2.362,1.076
3199,4585589000,15.38,0.0127,0.31,2.7,37.2,0.0728,0.104,0.106,0.191,6617500000,1044200000,0.131,0.16
3200,1509803000,5.62,0.0,0.0,0.21,2.173,-0.11,-0.11,-0.0292,-0.0519,126576000,139709000,0.0,332.97
3201,2061800,5.01,0.0,0.0,-0.719,1.459,0.0,-11.24,-0.67,-1.308,891000,244000,0.0,0.366
3202,2089880000,52.7,0.0,0.0,9.79,3365.07,0.0031,0.0041,0.0107,0.21,65855799000,1384500000,5.9,0.378
3203,140050000,12.82,0.0,0.0,0.43,18.55,0.0249,0.051,0.0083,0.0346,393247000,228539000,-0.686,-0.301
3204,24207300,0.024,0.0,0.0,-0.349,0.02,0.0,-17.73,-0.399,-1.834,858500,95630,0.0,-0.108
3205,37970100,0.621,1.38,0.0,-1.362,0.337,-2.321,0.313,0.0325,0.0,45577000,42981000,0.0,-0.587
3206,5492300,2.263,0.0,0.0,-2.416,4.045,-0.463,-0.448,-0.201,-0.627,12514000,3993000,0.0,-0.11
3207,47916802000,16.9,0.0,0.0,-2.1,5.9,-0.388,-0.403,-0.0703,-0.139,1860421000,760894000,0.0,0.666
3208,594616000,10.1,0.0,0.0,-0.47,15.12,-0.011,0.023,0.0101,-0.0165,1129067000,408090000,0.0,0.079
3209,53239026000,36.63,0.0,0.0,6.51,32.34,0.209,0.235,0.0818,0.19,4949669000,3390877000,0.126,0.18
3210,41747800,3.898,0.0,0.0,-2.12,0.0,0.0,0.0,-0.303,-0.493,0,0,0.0,0.0
3211,520605000,0.097,0.0,0.0,0.41,0.0,0.0,0.0,-0.0024,0.0,0,0,-0.375,0.0
3212,47002100,3.71,0.0,0.0,-1.345,0.0,0.0,0.0,-0.201,-0.34,0,0,0.0,0.0
3213,98678000,3.216,0.0,0.0,-3.717,0.18,0.0,-12.25,-0.261,-0.483,5020000,-19196000,0.0,0.601
3214,6128141000,25.39,0.033,1.35,4.909,14.57,0.355,0.471,0.0132,17.11,2117375000,2089264000,0.099,0.096
3215,9697416000,81.84,0.012,1.2,5.71,647.15,0.0089,0.0191,0.0371,10.8,61707117000,1889534000,-0.142,1.949
3216,73724920000,28.72,0.0413,2.68,3.149,26.2,0.121,0.196,0.0261,11.33,27999001000,10061000000,0.311,0.343
3217,15153900,0.654,0.0,0.0,-1.441,0.001,0.0,-692.87,-0.662,-2.317,12730,0,0.0,0.0
3218,3758261000,5.59,0.0,0.0,-0.646,1.553,-0.288,-0.272,-0.0327,-0.0764,1358391000,720319000,0.0,0.512
3219,10767900,0.568,0.0,0.0,-0.114,3.15,-0.163,-0.172,-0.156,-1.047,29591000,24873000,30.0,-0.254
3220,74745000,2.602,0.309,0.0,0.13,9.14,0.0734,0.1,0.023,0.299,159612000,30694600,0.0,0.105
3221,515472000,6.75,0.0388,0.42,0.51,8.99,0.0603,0.134,0.054,0.0868,281900000,44175000,7.83,0.87
3222,6081836000,19.78,0.0326,1.88,4.39,71.52,0.0619,0.108,0.0799,0.231,7013717000,1061910000,0.107,0.336
3223,377242000,0.198,0.0,0.0,0.53,2.73,-0.419,-0.7,-0.209,-8.36,412977000,-111229000,0.0,0.846
3224,19777500,0.509,0.0,0.0,-2.905,2.714,-0.402,-0.397,-0.363,-1.487,61641000,6914000,0.0,0.419
3225,7730500,0.177,0.0,0.0,-0.601,0.195,0.0,-37.93,-2.492,-27.42,770820,-15728114,0.0,0.0
3226,2299351000,4.425,0.0,0.0,0.5,13.72,0.0385,0.0517,0.0486,0.119,1752336000,796367000,-0.5,-0.12
3227,43457100,1.081,0.0,0.0,-2.952,0.158,0.0,-12.54,-1.028,-2.324,3413500,-190798,0.0,23.54
3228,91979000,0.91,0.0,0.0,0.09,1.098,0.0812,0.0961,0.0572,0.104,17232600,8612600,-0.5,-0.075
3229,267185000,0.024,0.0,0.0,-6.96,0.386,0.0,-3.574,-0.98,0.0,26779000,7154000,0.0,1.777
3230,1471016000,4.946,0.0,0.0,-0.067,8.0,-0.0355,0.0556,0.0237,-0.0806,805517000,221090000,-0.733,0.169
3231,720372000,10.38,0.0,0.0,2.28,42.81,0.0546,0.11,0.057,0.23,902700000,185400000,0.259,0.298
3232,2719708000,30.96,0.0345,1.68,1.745,76.59,0.0229,0.0216,0.0076,-5.65,3132500000,991600000,-0.694,-0.011
3233,528184000,20.03,0.0158,0.43,3.33,12.69,0.27,0.338,0.0155,0.163,222867000,221151000,0.049,-0.003
3234,44664902000,9.11,0.0622,6.75,6.0,15.89,0.378,0.477,0.0466,0.532,5215587000,4143625000,-0.204,0.015
3235,117222834000,114.08,0.0097,3.24,11.7,34.9,0.338,0.404,0.0686,0.166,10332000000,6102000000,-0.442,0.371
3236,1018312000,7.9,0.0797,1.3,2.18,23.75,0.0931,0.137,0.0621,0.303,1501465000,346931000,0.356,0.141
3237,14421728000,1.392,0.0,0.0,-7.29,18.95,-0.329,-0.243,-0.0822,-4.429,3038704000,1939695000,0.0,0.319
3238,296001000,7.38,0.0,0.0,-1.626,6.25,-0.282,-0.254,-0.0953,-0.216,229747000,118833000,0.0,0.446
3239,157630000,7.78,0.152,1.062,-1.391,6.92,-0.14,-0.0123,-0.0042,-0.11,135822000,92897000,0.0,-0.059
3240,95507000,0.18,0.0,0.0,-0.86,1.002,0.0,0.0,-0.436,-1.841,109333000,0,0.0,0.0
3241,2883960000,2.144,0.0015,0.04,-4.05,45.74,-0.0885,-0.0373,-0.0154,-2.231,4779600000,-105800000,-0.208,0.303
3242,27094200,3.331,0.0,0.0,-1.886,0.0,0.0,0.0,-0.24,-0.446,0,0,0.0,0.0
3243,99410000,0.758,0.0,0.0,-3.255,0.263,0.0,-9.52,-0.501,-1.419,8812000,-42107000,0.0,-0.345
3244,5231813000,14.09,0.0,0.0,1.42,11.96,0.12,0.157,0.0687,0.106,431613000,253598000,0.387,0.17
3245,3401071000,2.548,0.0,0.0,-0.594,4.368,-0.203,-0.203,-0.114,-0.335,237433000,141071000,0.0,0.33
3246,215948000,0.232,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0,0,-0.627,0.0
3247,1190801000,22.07,0.0255,0.83,1.54,265.8,0.006,0.0101,0.026,0.0726,9427487000,1403879000,-0.381,0.108
3248,379740000,7.2,0.0,0.0,2.19,34.04,0.0656,0.0553,0.0633,0.378,1477828000,490297000,-0.129,-0.03
3249,4265742000,3.202,0.0,0.0,0.51,10.27,0.0385,-0.0311,-0.022,0.2,1783054000,221607000,-0.947,0.679
3250,3140045000,23.88,0.0,0.0,1.0,30.44,0.0245,0.0539,0.0187,0.0458,1381600000,431800000,-0.991,0.297
3251,40776479000,27.66,0.0,0.0,-0.167,31.13,-0.0297,-0.022,-0.0109,-0.0529,16959219000,4419823000,-0.998,0.174
3252,13505300,4.063,0.291,0.335,-0.547,1.505,-0.161,0.0214,0.0011,0.0096,17625600,13047900,0.0,0.004
3253,5022000,0.464,0.0,0.0,-0.36,0.01,0.0,-28.64,-0.189,-0.568,113620,152310,0.0,-0.508
3254,52422000,2.336,0.0,0.0,-2.726,0.769,0.0,-3.586,-0.246,-77.05,21885000,-43050000,0.0,-0.274
3255,3608836000,49.08,0.0391,2.74,3.95,42.28,0.1,0.177,0.025,0.0806,2198500000,825000000,-0.079,0.083
3256,45262100,0.798,0.0,0.0,0.07,1.134,-1.302,-0.0032,-0.0013,-0.809,26707000,20186000,-0.948,2.186
3257,5760975000,31.18,0.0643,2.577,1.89,5.22,0.381,0.462,0.0259,0.0622,682271000,583453000,0.696,0.199
3258,1389433000,33.5,0.0227,1.26,4.7,13.64,0.348,0.462,0.0146,0.127,337105000,340221000,0.021,-0.025
3259,4961354000,25.19,0.0,0.0,0.07,29.25,0.0026,0.0644,0.02,0.0034,2691700000,1004500000,-0.655,0.064
3260,505300000,7.73,0.0,0.0,-0.761,7.18,-0.273,-0.221,-0.0782,-0.22,99951000,29000000,4.358,0.084
3261,52157272000,83.25,0.0281,4.535,7.15,46.89,0.155,0.206,0.0262,0.096,14828000000,4705000000,0.292,0.2
3262,698034000,11.22,0.124,0.0,-1.785,0.93,-2.155,-2.595,-0.0309,-0.172,43362000,27194000,0.0,-0.096
3263,28064100,1.851,0.0,0.0,-14.85,14.05,-0.731,-0.655,-0.279,-3.507,83236000,62761000,0.0,-0.018
3264,660484000,9.67,0.0,0.0,-0.164,32.04,-0.0234,-0.0074,-0.0064,-0.0728,872404000,168413000,-0.963,0.248
3265,594569000,0.286,0.0,0.0,-1.527,0.161,0.0,-6.69,-0.369,-3.789,60321000,-167049000,0.0,0.443
3266,11082553000,4.909,0.0,0.0,-4.285,10.06,-0.818,-0.61,-0.115,-1.591,876047000,-165844000,0.0,0.216
3267,406591000,5.68,0.0,0.0,-3.031,0.76,0.0,-3.421,-0.231,-0.546,37242000,18816000,0.0,6.05
3268,146622000,4.688,0.0,0.0,0.18,16.75,0.0112,0.0392,0.0269,3.978,676838000,97602000,2.259,-0.056
3269,111135000,2.839,0.0,0.0,1.67,2.695,0.601,0.359,0.248,0.789,44453000,16988000,10.0,0.631
3270,19317600,2.206,0.0,0.0,-1.717,0.0,0.0,0.0,-0.295,-0.499,0,0,0.0,0.0
3271,390842000,0.129,0.0,0.0,0.4,0.0,0.0,0.0,-0.0118,0.0,0,0,-0.01,0.0
3272,6592330000,65.08,0.0234,1.98,6.23,20.67,0.304,0.448,0.0107,0.0946,1509964000,1552700000,0.006,0.066
3273,113483000,12.62,0.0295,0.469,2.41,6.7,0.359,0.508,0.0164,0.194,44807000,41213000,0.038,0.03
3274,256680000,19.56,0.0124,0.36,2.23,7.41,0.311,0.428,0.0114,0.119,65977000,60734000,0.3,0.241
3275,4011869000,31.4,0.0113,1.02,8.0,47.73,0.168,0.244,0.16,28.14,2059020000,755030000,0.212,0.396
3276,65005000,13.73,0.0,0.0,0.0,0.322,0.25,0.293,-0.0082,-0.0134,2000200,10070,0.0,0.0
3277,29820100,0.628,0.0,0.0,-0.081,1.0,-0.18,-0.156,-0.0676,-0.26,34616000,19850000,0.0,0.221
3278,13474720000,22.73,0.0155,0.8,2.62,20.56,0.132,0.225,0.044,0.118,5238900000,2421800000,-0.116,0.045
3279,18978200,1.855,0.267,0.0,-0.105,8.38,-0.0149,-0.0198,-0.0287,-0.0679,43062100,17208100,2.457,0.08
3280,1269069000,19.73,0.0103,0.0,1.26,28.85,0.0681,0.168,0.0387,0.0824,2394565000,1177306000,-0.23,0.102
3281,115035000,7.83,1.256,2.86,1.09,0.078,0.0,-4.537,-0.0185,-0.399,2374000,1470800,-0.854,-0.008
3282,626702000,6.75,0.0,0.0,0.12,11.72,-0.153,-0.165,-0.0959,-0.383,839596000,100529000,-0.95,0.173
3283,407468000,4.858,0.0,0.0,0.31,6.14,0.0557,-0.0539,-0.028,0.0872,73976000,32544000,3.399,0.291
3284,1950127000,12.02,0.0188,0.93,2.25,22.53,0.105,0.127,0.077,0.19,815883000,495756000,0.488,0.05
3285,5941000,2.504,0.0,0.0,0.72,6.01,-0.132,-0.228,-0.205,-0.261,41856000,-2486000,0.0,0.049
3286,3052423000,6.64,0.0,0.0,0.76,5.84,0.135,0.18,0.0876,0.133,279348000,178637000,0.75,0.303
3287,6504800,2.309,0.0,0.0,-0.762,0.077,0.0,-5.73,-0.238,-2.869,3687700,998720,0.0,1.835
3288,6991600,8.35,0.0646,0.0,7.41,119.87,-0.0455,-0.0182,-0.0295,-0.487,225854000,33867000,-0.938,0.392
